memberID,house,name,id,startDate,endDate,additionalInfo,additionalInfoLink
100,1.0,Minister of State (Ministry of Defence),222,1988-07-25T00:00:00,1993-05-26T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
100,1.0,Parliamentary Under-Secretary (Ministry of Defence) (Procurement),573,1986-09-10T00:00:00,1987-06-12T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
100,1.0,Lord Commissioner (HM Treasury) (Whip),350,1984-10-03T00:00:00,1986-09-10T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
100,1.0,Assistant Whip (HM Treasury),351,1982-05-11T00:00:00,1984-10-03T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
101,1.0,Parliamentary Under-Secretary (Department of Trade and Industry),411,1994-07-20T00:00:00,1997-05-02T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
103,1.0,Parliamentary Under-Secretary (Department of Environment),409,1994-07-20T00:00:00,1997-05-02T00:00:00,Department for the Environment,
104,1.0,Parliamentary Under-Secretary (Ministry of Justice) (Prisons and Probation),943,2010-05-17T00:00:00,2012-09-06T00:00:00,Ministry of Justice,https://www.gov.uk/government/organisations/ministry-of-justice
105,1.0,Chancellor of the Exchequer,34,2016-07-13T00:00:00,2019-07-24T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
105,1.0,Secretary of State for Foreign and Commonwealth Affairs,1128,2014-07-15T00:00:00,2016-07-13T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
105,1.0,Secretary of State for Defence,691,2011-10-14T00:00:00,2014-07-15T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
105,1.0,Secretary of State for Transport,739,2010-05-12T00:00:00,2011-10-14T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
106,1.0,Secretary of State for National Heritage,720,1995-07-05T00:00:00,1997-05-01T00:00:00,Department of National Heritage,
106,1.0,Secretary of State for Health,709,1992-04-10T00:00:00,1995-07-04T00:00:00,Department of Health,http://www.dh.gov.uk
106,1.0,Minister of State (Department of Health),445,1989-10-28T00:00:00,1992-04-14T00:00:00,Department of Health,http://www.dh.gov.uk
106,1.0,Parliamentary Under-Secretary (Department of Environment),409,1988-07-25T00:00:00,1989-10-28T00:00:00,Department for the Environment,
111,1.0,Minister of State (Education),947,2022-10-26T00:00:00,2023-11-13T00:00:00,Department for Education,http://www.education.gov.uk/
111,1.0,Minister of State (Education),947,2014-07-15T00:00:00,2021-09-15T00:00:00,Department for Education,http://www.education.gov.uk/
111,1.0,Minister of State (Education),947,2010-05-13T00:00:00,2012-09-06T00:00:00,Department for Education,http://www.education.gov.uk/
114,1.0,Parliamentary Under-Secretary (Department for Education),949,2010-05-17T00:00:00,2012-09-06T00:00:00,Department for Education,http://www.education.gov.uk/
115,,"Minister of State (Department for Business, Innovation and Skills) (Trade and Investment)",1011,2015-05-11T00:00:00,2016-03-11T00:00:00,"Department for Business, Innovation and Skills",https://www.gov.uk/government/organisations/department-for-business-innovation-skills
115,,Minister of State (Foreign and Commonwealth Office) (Trade and Investment),1010,2015-05-11T00:00:00,2016-03-11T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
115,1.0,Paymaster General and Minister for the Cabinet Office,831,2010-05-12T00:00:00,2015-03-30T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
115,1.0,Financial Secretary (HM Treasury),348,1990-07-14T00:00:00,1992-04-13T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
115,1.0,Minister of State (Foreign and Commonwealth Office),424,1989-07-24T00:00:00,1990-07-14T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
115,1.0,Parliamentary Under-Secretary (Department of Trade and Industry),411,1987-06-13T00:00:00,1989-07-26T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
115,1.0,Assistant Whip (HM Treasury),351,1985-10-07T00:00:00,1987-06-15T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
116,1.0,Minister of State (Ministry of Defence) (Armed Services),223,1994-07-20T00:00:00,1997-05-01T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
116,1.0,"Parliamentary Secretary (Ministry of Agriculture, Fisheries and Food)",419,1992-04-14T00:00:00,1994-07-20T00:00:00,"Ministry of Agriculture, Fisheries and Food",
117,1.0,Parliamentary Under-Secretary (Northern Ireland Office),420,1989-07-04T00:00:00,1990-07-28T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
117,1.0,Parliamentary Under-Secretary (Department for Transport),459,1986-01-23T00:00:00,1989-07-24T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
117,1.0,Parliamentary Under-Secretary (Department of Employment),415,1984-09-11T00:00:00,1986-01-23T00:00:00,Department of Employment,
119,1.0,"Prime Minister, First Lord of the Treasury and Minister for the Civil Service",661,1990-11-28T00:00:00,1997-05-02T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
119,1.0,Chancellor of the Exchequer,34,1989-10-26T00:00:00,1990-11-28T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
119,1.0,Foreign Secretary,69,1989-07-24T00:00:00,1989-10-25T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
119,1.0,Chief Secretary to the Treasury,36,1987-06-13T00:00:00,1989-07-23T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
119,1.0,Minister of State (Department of Health and Social Security) (Social Security),309,1986-09-10T00:00:00,1987-06-12T00:00:00,Department of Health and Social Security,
119,1.0,Parliamentary Under-Secretary (Department of Health and Social Security),406,1985-09-02T00:00:00,1986-09-10T00:00:00,Department of Health and Social Security,
119,1.0,Lord Commissioner (HM Treasury) (Whip),350,1984-10-03T00:00:00,1985-11-01T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
119,1.0,Assistant Whip (HM Treasury),351,1983-01-14T00:00:00,1984-10-02T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
120,1.0,Parliamentary Under-Secretary (Northern Ireland Office),420,1994-10-25T00:00:00,1997-05-02T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
121,1.0,Minister without Portfolio,460,1995-07-05T00:00:00,1997-05-01T00:00:00,No Department,
121,1.0,Secretary of State for Transport,739,1994-07-20T00:00:00,1995-07-05T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
121,1.0,Minister of State (Department of Health),445,1992-04-14T00:00:00,1994-07-19T00:00:00,Department of Health,http://www.dh.gov.uk
121,1.0,Minister of State (Northern Ireland Office),205,1990-11-28T00:00:00,1992-04-14T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
121,1.0,Parliamentary Under-Secretary (Northern Ireland Office),420,1986-09-10T00:00:00,1990-11-28T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
123,1.0,Leader of the House of Commons and Lord Privy Seal,82,2012-09-06T00:00:00,2014-07-15T00:00:00,Office of the Leader of the House of Commons,https://www.gov.uk/government/organisations/the-office-of-the-leader-of-the-house-of-commons
123,1.0,Secretary of State for Health,709,2010-05-12T00:00:00,2012-09-06T00:00:00,Department of Health,http://www.dh.gov.uk
124,1.0,"Minister of State (Department for Environment, Food and Rural Affairs)",936,2010-05-14T00:00:00,2012-09-06T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
124,1.0,Parliamentary Under-Secretary (Department for Education and Employment),467,1995-07-07T00:00:00,1997-05-02T00:00:00,Department for Education and Employment,
124,1.0,Parliamentary Under-Secretary (Department of Employment),415,1994-07-20T00:00:00,1995-07-05T00:00:00,Department of Employment,
127,2.0,"Parliamentary Under-Secretary (Department for Business, Energy and Industrial Strategy)",1187,2016-12-21T00:00:00,2017-10-27T00:00:00,"Department for Business, Energy and Industrial Strategy",https://www.gov.uk/government/organisations/department-for-business-energy-and-industrial-strategy
127,,Parliamentary Under-Secretary (Department of Health) (NHS Productivity),1153,2015-05-14T00:00:00,2016-12-21T00:00:00,Department of Health,http://www.dh.gov.uk
130,1.0,Home Secretary,74,2004-12-15T00:00:00,2006-05-05T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
130,1.0,Secretary of State for Education and Skills,699,2002-10-24T00:00:00,2004-12-15T00:00:00,Department for Education and Skills,http://www.dfes.gov.uk
130,1.0,Minister without Portfolio,460,2001-06-08T00:00:00,2002-10-24T00:00:00,No Department,
130,1.0,Minister of State (Home Office),401,1999-07-29T00:00:00,2001-06-08T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
130,1.0,Parliamentary Under-Secretary (Department for Education and Employment),467,1998-07-28T00:00:00,1999-07-29T00:00:00,Department for Education and Employment,
131,1.0,Secretary of State for Transport,739,1992-04-11T00:00:00,1994-07-20T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
131,1.0,Lord President of the Council and Leader of the House of Commons (Privy Council Office),95,1990-11-02T00:00:00,1992-04-09T00:00:00,Privy Council Office,http://privycouncil.independent.gov.uk/
131,1.0,Secretary of State for Education and Science,696,1989-07-24T00:00:00,1990-11-01T00:00:00,Department of Education and Science,
131,1.0,"Secretary of State for Agriculture, Fisheries and Food",676,1987-06-13T00:00:00,1989-07-23T00:00:00,"Ministry of Agriculture, Fisheries and Food",
131,1.0,Chief Secretary to the Treasury,36,1985-09-02T00:00:00,1987-06-12T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
131,1.0,"Minister of State (Ministry of Agriculture, Fisheries and Food)",441,1983-06-13T00:00:00,1985-09-02T00:00:00,"Ministry of Agriculture, Fisheries and Food",
131,1.0,Parliamentary Under-Secretary (Department of Industry),412,1981-01-05T00:00:00,1983-06-14T00:00:00,Department of Industry,
131,1.0,Lord Commissioner (HM Treasury) (Whip),350,1979-05-07T00:00:00,1981-01-05T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
132,1.0,Secretary of State for Education and Employment,468,1995-07-05T00:00:00,1997-05-01T00:00:00,Department for Education and Employment,
132,1.0,Secretary of State for Education and Science,696,1994-07-20T00:00:00,1995-07-05T00:00:00,Department of Education and Science,
132,1.0,"Secretary of State for Agriculture, Fisheries and Food",676,1993-05-27T00:00:00,1994-07-19T00:00:00,"Ministry of Agriculture, Fisheries and Food",
132,1.0,Secretary of State for Employment,700,1992-04-11T00:00:00,1993-05-26T00:00:00,Department of Employment,
132,1.0,Minister of State (HM Treasury),400,1990-11-28T00:00:00,1992-04-10T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
132,1.0,Parliamentary Under-Secretary (Department of Social Security),451,1989-07-25T00:00:00,1990-11-28T00:00:00,Department of Social Security,
136,1.0,Minister (Department of Environment) (Environment and Countryside),123,1993-05-27T00:00:00,1994-01-06T00:00:00,Department for the Environment,
136,1.0,Parliamentary Under-Secretary (Department of Health),447,1992-04-15T00:00:00,1993-05-27T00:00:00,Department of Health,http://www.dh.gov.uk
136,1.0,Parliamentary Under-Secretary (Department of Environment),409,1990-11-28T00:00:00,1992-04-15T00:00:00,Department for the Environment,
138,1.0,Lord Commissioner (HM Treasury) (Whip),350,2008-10-05T00:00:00,2010-05-06T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
138,1.0,Assistant Whip (HM Treasury),351,2007-07-02T00:00:00,2008-10-05T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
140,1.0,"Minister of State (Department for Culture, Media and Sport) (Culture and Tourism)",241,2009-09-22T00:00:00,2010-05-06T00:00:00,"Department for Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
140,1.0,"Minister of State (Department for Culture, Media and Sport) (Culture, Creative Industries and Tourism)",242,2007-06-29T00:00:00,2008-10-05T00:00:00,"Department for Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
140,1.0,Minister of State (Industry and the Regions),273,2006-05-05T00:00:00,2007-06-28T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
140,1.0,Minister of State (Department for Work and Pensions) (Work),326,2005-05-10T00:00:00,2006-05-05T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
140,1.0,Minister of State (Education and Skills) (Children),232,2003-06-13T00:00:00,2005-05-10T00:00:00,Department for Education and Skills,http://www.dfes.gov.uk
140,1.0,"Minister of State (Education and Skills) (Lifelong Learning, Further and Higher Education)",274,2001-06-11T00:00:00,2003-06-13T00:00:00,Department for Education and Skills,http://www.dfes.gov.uk
140,1.0,Parliamentary Under-Secretary (Department for Education and Employment) (Employment and Equal Opportunities),580,1998-07-28T00:00:00,2001-06-10T00:00:00,Department for Education and Employment,
142,1.0,Assistant Whip (HM Treasury),351,1996-07-23T00:00:00,1997-05-02T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
146,1.0,Special Envoy for Forestry,663,2007-06-28T00:00:00,2008-09-15T00:00:00,No Department,
146,1.0,"Parliamentary Under-Secretary (Department for Environment, Food and Rural Affairs) (Biodiversity, Landscape and Rural Affairs)",557,2006-05-05T00:00:00,2007-06-28T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
146,1.0,Parliamentary Under-Secretary (Trade and Industry) (Delivery and Efficiency),574,2005-05-10T00:00:00,2006-05-05T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
146,1.0,Parliamentary Under-Secretary (Northern Ireland Office),420,2004-04-02T00:00:00,2005-05-10T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
147,1.0,Chief Secretary to the Treasury,36,2002-05-29T00:00:00,2005-05-06T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
147,1.0,Financial Secretary (HM Treasury),348,2001-06-11T00:00:00,2002-05-29T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
