BillID,id,stageId,sessionId,description,abbreviation,house,stageSittings,sortOrder
1170,6364.0,37.0,26.0,Instruction,I,Commons,"[{'id': 5894, 'stageId': 37, 'billStageId': 6364, 'billId': 1170, 'date': '2013-10-28T00:00:00'}]",11.0
1170,6365.0,8.0,26.0,Committee stage,CS,Commons,"[{'id': 5997, 'stageId': 8, 'billStageId': 6365, 'billId': 1170, 'date': '2013-11-05T00:00:00'}, {'id': 5998, 'stageId': 8, 'billStageId': 6365, 'billId': 1170, 'date': '2013-11-07T00:00:00'}, {'id': 5999, 'stageId': 8, 'billStageId': 6365, 'billId': 1170, 'date': '2013-11-12T00:00:00'}, {'id': 6000, 'stageId': 8, 'billStageId': 6365, 'billId': 1170, 'date': '2013-11-19T00:00:00'}, {'id': 6001, 'stageId': 8, 'billStageId': 6365, 'billId': 1170, 'date': '2013-11-21T00:00:00'}]",12.0
1170,6423.0,9.0,26.0,Report stage,RS,Commons,"[{'id': 5995, 'stageId': 9, 'billStageId': 6423, 'billId': 1170, 'date': '2013-12-17T00:00:00'}]",13.0
1170,6424.0,10.0,26.0,3rd reading,3R,Commons,"[{'id': 5996, 'stageId': 10, 'billStageId': 6424, 'billId': 1170, 'date': '2013-12-17T00:00:00'}]",14.0
1170,6541.0,13.0,26.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 6104, 'stageId': 13, 'billStageId': 6541, 'billId': 1170, 'date': '2014-01-21T00:00:00'}]",15.0
1170,6600.0,11.0,26.0,Royal Assent,RA,Unassigned,"[{'id': 6178, 'stageId': 11, 'billStageId': 6600, 'billId': 1170, 'date': '2014-01-30T00:00:00'}]",16.0
1171,5920.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5559, 'stageId': 1, 'billStageId': 5920, 'billId': 1171, 'date': '2013-05-09T00:00:00'}]",1.0
1171,5943.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5558, 'stageId': 2, 'billStageId': 5943, 'billId': 1171, 'date': '2013-05-22T00:00:00'}]",2.0
1171,5975.0,3.0,26.0,Committee stage,CS,Lords,"[{'id': 5630, 'stageId': 3, 'billStageId': 5975, 'billId': 1171, 'date': '2013-06-11T00:00:00'}, {'id': 5631, 'stageId': 3, 'billStageId': 5975, 'billId': 1171, 'date': '2013-06-13T00:00:00'}, {'id': 5632, 'stageId': 3, 'billStageId': 5975, 'billId': 1171, 'date': '2013-06-18T00:00:00'}]",3.0
1171,6187.0,4.0,26.0,Report stage,RS,Lords,"[{'id': 5812, 'stageId': 4, 'billStageId': 6187, 'billId': 1171, 'date': '2013-07-23T00:00:00'}]",4.0
1171,6217.0,5.0,26.0,3rd reading,3R,Lords,"[{'id': 5811, 'stageId': 5, 'billStageId': 6217, 'billId': 1171, 'date': '2013-07-30T00:00:00'}]",5.0
1171,6276.0,6.0,26.0,1st reading,1R,Commons,"[{'id': 5895, 'stageId': 6, 'billStageId': 6276, 'billId': 1171, 'date': '2013-08-29T00:00:00'}]",6.0
1171,6277.0,7.0,26.0,2nd reading,2R,Commons,"[{'id': 5896, 'stageId': 7, 'billStageId': 6277, 'billId': 1171, 'date': '2014-01-20T00:00:00'}]",7.0
1171,6557.0,14.0,26.0,Programme motion,PM,Commons,"[{'id': 6105, 'stageId': 14, 'billStageId': 6557, 'billId': 1171, 'date': '2014-01-20T00:00:00'}]",8.0
1171,6558.0,8.0,26.0,Committee stage,CS,Commons,"[{'id': 6106, 'stageId': 8, 'billStageId': 6558, 'billId': 1171, 'date': '2014-01-28T00:00:00'}, {'id': 6179, 'stageId': 8, 'billStageId': 6558, 'billId': 1171, 'date': '2014-01-30T00:00:00'}]",9.0
1171,6669.0,9.0,26.0,Report stage,RS,Commons,"[{'id': 6180, 'stageId': 9, 'billStageId': 6669, 'billId': 1171, 'date': '2014-03-12T00:00:00'}]",10.0
1171,6670.0,10.0,26.0,3rd reading,3R,Commons,"[{'id': 6181, 'stageId': 10, 'billStageId': 6670, 'billId': 1171, 'date': '2014-03-12T00:00:00'}]",11.0
1171,6700.0,13.0,26.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 6275, 'stageId': 13, 'billStageId': 6700, 'billId': 1171, 'date': '2014-04-02T00:00:00'}]",12.0
1171,6828.0,11.0,26.0,Royal Assent,RA,Unassigned,"[{'id': 6371, 'stageId': 11, 'billStageId': 6828, 'billId': 1171, 'date': '2014-05-14T00:00:00'}]",13.0
1172,5921.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5560, 'stageId': 1, 'billStageId': 5921, 'billId': 1172, 'date': '2013-05-09T00:00:00'}]",1.0
1172,6010.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5633, 'stageId': 2, 'billStageId': 6010, 'billId': 1172, 'date': '2013-07-05T00:00:00'}]",2.0
1172,6230.0,24.0,26.0,Order of Commitment discharged,OOCD,Lords,"[{'id': 5813, 'stageId': 24, 'billStageId': 6230, 'billId': 1172, 'date': '2013-07-22T00:00:00'}]",3.0
1172,6265.0,5.0,26.0,3rd reading,3R,Lords,"[{'id': 5814, 'stageId': 5, 'billStageId': 6265, 'billId': 1172, 'date': '2013-07-29T00:00:00'}]",4.0
1172,6322.0,6.0,26.0,1st reading,1R,Commons,"[{'id': 5897, 'stageId': 6, 'billStageId': 6322, 'billId': 1172, 'date': '2013-10-09T00:00:00'}]",5.0
1172,13968.0,7.0,26.0,2nd reading,2R,Commons,[],6.0
1173,5922.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5561, 'stageId': 1, 'billStageId': 5922, 'billId': 1173, 'date': '2013-05-09T00:00:00'}]",1.0
1173,6011.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5634, 'stageId': 2, 'billStageId': 6011, 'billId': 1173, 'date': '2013-07-05T00:00:00'}]",2.0
1174,5923.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5562, 'stageId': 1, 'billStageId': 5923, 'billId': 1174, 'date': '2013-05-09T00:00:00'}]",1.0
1174,6174.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5674, 'stageId': 2, 'billStageId': 6174, 'billId': 1174, 'date': '2013-07-19T00:00:00'}]",2.0
1175,5924.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5563, 'stageId': 1, 'billStageId': 5924, 'billId': 1175, 'date': '2013-05-09T00:00:00'}]",1.0
1175,6176.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5675, 'stageId': 2, 'billStageId': 6176, 'billId': 1175, 'date': '2013-07-19T00:00:00'}]",2.0
1175,6335.0,24.0,26.0,Order of Commitment discharged,OOCD,Lords,"[{'id': 5898, 'stageId': 24, 'billStageId': 6335, 'billId': 1175, 'date': '2013-10-23T00:00:00'}]",3.0
1175,6360.0,5.0,26.0,3rd reading,3R,Lords,"[{'id': 5899, 'stageId': 5, 'billStageId': 6360, 'billId': 1175, 'date': '2013-10-30T00:00:00'}]",4.0
1175,6376.0,6.0,26.0,1st reading,1R,Commons,"[{'id': 6002, 'stageId': 6, 'billStageId': 6376, 'billId': 1175, 'date': '2013-10-30T00:00:00'}]",5.0
1175,13971.0,7.0,26.0,2nd reading,2R,Commons,[],6.0
1176,5925.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5564, 'stageId': 1, 'billStageId': 5925, 'billId': 1176, 'date': '2013-05-09T00:00:00'}]",1.0
1176,6271.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5900, 'stageId': 2, 'billStageId': 6271, 'billId': 1176, 'date': '2013-10-25T00:00:00'}]",2.0
1177,5936.0,6.0,26.0,1st reading,1R,Commons,"[{'id': 5565, 'stageId': 6, 'billStageId': 5936, 'billId': 1177, 'date': '2013-05-09T00:00:00'}]",1.0
1177,5937.0,7.0,26.0,2nd reading,2R,Commons,"[{'id': 5566, 'stageId': 7, 'billStageId': 5937, 'billId': 1177, 'date': '2013-06-17T00:00:00'}]",2.0
1177,6017.0,14.0,26.0,Programme motion,PM,Commons,"[{'id': 5635, 'stageId': 14, 'billStageId': 6017, 'billId': 1177, 'date': '2013-06-17T00:00:00'}]",3.0
1177,6018.0,15.0,26.0,Money resolution,MR,Commons,"[{'id': 5636, 'stageId': 15, 'billStageId': 6018, 'billId': 1177, 'date': '2013-06-17T00:00:00'}]",4.0
1177,6019.0,36.0,26.0,Ways and Means resolution,WAMR,Commons,"[{'id': 5637, 'stageId': 36, 'billStageId': 6019, 'billId': 1177, 'date': '2013-06-17T00:00:00'}]",5.0
1177,6020.0,8.0,26.0,Committee stage,CS,Commons,"[{'id': 5638, 'stageId': 8, 'billStageId': 6020, 'billId': 1177, 'date': '2013-06-25T00:00:00'}, {'id': 5639, 'stageId': 8, 'billStageId': 6020, 'billId': 1177, 'date': '2013-06-27T00:00:00'}, {'id': 5676, 'stageId': 8, 'billStageId': 6020, 'billId': 1177, 'date': '2013-07-02T00:00:00'}, {'id': 5677, 'stageId': 8, 'billStageId': 6020, 'billId': 1177, 'date': '2013-07-04T00:00:00'}, {'id': 5817, 'stageId': 8, 'billStageId': 6020, 'billId': 1177, 'date': '2013-07-09T00:00:00'}, {'id': 5818, 'stageId': 8, 'billStageId': 6020, 'billId': 1177, 'date': '2013-07-11T00:00:00'}]",6.0
1177,6368.0,14.0,26.0,Programme motion,PM,Commons,"[{'id': 5901, 'stageId': 14, 'billStageId': 6368, 'billId': 1177, 'date': '2013-10-29T12:45:00'}]",7.0
1177,6258.0,9.0,26.0,Report stage,RS,Commons,"[{'id': 5815, 'stageId': 9, 'billStageId': 6258, 'billId': 1177, 'date': '2013-10-29T12:50:00'}]",8.0
1177,6259.0,10.0,26.0,3rd reading,3R,Commons,"[{'id': 5816, 'stageId': 10, 'billStageId': 6259, 'billId': 1177, 'date': '2013-10-29T18:30:00'}]",9.0
1177,6375.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 6003, 'stageId': 1, 'billStageId': 6375, 'billId': 1177, 'date': '2013-10-30T00:00:00'}]",10.0
1177,6406.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 6004, 'stageId': 2, 'billStageId': 6406, 'billId': 1177, 'date': '2013-12-03T00:00:00'}]",11.0
1177,6440.0,3.0,26.0,Committee stage,CS,Lords,"[{'id': 6005, 'stageId': 3, 'billStageId': 6440, 'billId': 1177, 'date': '2013-12-16T00:00:00'}, {'id': 6006, 'stageId': 3, 'billStageId': 6440, 'billId': 1177, 'date': '2013-12-18T00:00:00'}, {'id': 6110, 'stageId': 3, 'billStageId': 6440, 'billId': 1177, 'date': '2014-01-08T00:00:00'}, {'id': 6107, 'stageId': 3, 'billStageId': 6440, 'billId': 1177, 'date': '2014-01-13T00:00:00'}, {'id': 6109, 'stageId': 3, 'billStageId': 6440, 'billId': 1177, 'date': '2014-01-15T00:00:00'}, {'id': 6108, 'stageId': 3, 'billStageId': 6440, 'billId': 1177, 'date': '2014-01-20T00:00:00'}]",12.0
1177,6590.0,4.0,26.0,Report stage,RS,Lords,"[{'id': 6182, 'stageId': 4, 'billStageId': 6590, 'billId': 1177, 'date': '2014-02-24T00:00:00'}, {'id': 6183, 'stageId': 4, 'billStageId': 6590, 'billId': 1177, 'date': '2014-02-26T00:00:00'}]",13.0
1177,6677.0,5.0,26.0,3rd reading,3R,Lords,"[{'id': 6276, 'stageId': 5, 'billStageId': 6677, 'billId': 1177, 'date': '2014-03-12T00:00:00'}]",14.0
1177,6724.0,36.0,26.0,Ways and Means resolution,WAMR,Commons,"[{'id': 6277, 'stageId': 36, 'billStageId': 6724, 'billId': 1177, 'date': '2014-03-17T00:00:00'}]",15.0
1177,6725.0,14.0,26.0,Programme motion,PM,Commons,"[{'id': 6278, 'stageId': 14, 'billStageId': 6725, 'billId': 1177, 'date': '2014-03-17T00:00:00'}]",16.0
1177,6726.0,12.0,26.0,Consideration of Lords amendments,COLA,Commons,"[{'id': 6279, 'stageId': 12, 'billStageId': 6726, 'billId': 1177, 'date': '2014-03-17T00:00:00'}]",17.0
1177,6756.0,13.0,26.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 6280, 'stageId': 13, 'billStageId': 6756, 'billId': 1177, 'date': '2014-04-08T00:00:00'}]",18.0
1177,6829.0,11.0,26.0,Royal Assent,RA,Unassigned,"[{'id': 6372, 'stageId': 11, 'billStageId': 6829, 'billId': 1177, 'date': '2014-05-14T00:00:00'}]",19.0
1178,5950.0,6.0,26.0,1st reading,1R,Commons,"[{'id': 5640, 'stageId': 6, 'billStageId': 5950, 'billId': 1178, 'date': '2013-05-09T00:00:00'}]",1.0
1178,5951.0,7.0,26.0,2nd reading,2R,Commons,"[{'id': 5641, 'stageId': 7, 'billStageId': 5951, 'billId': 1178, 'date': '2013-06-24T00:00:00'}]",2.0
1178,6166.0,14.0,26.0,Programme motion,PM,Commons,"[{'id': 5678, 'stageId': 14, 'billStageId': 6166, 'billId': 1178, 'date': '2013-06-24T00:00:00'}]",3.0
1178,6212.0,14.0,26.0,Programme motion,PM,Commons,"[{'id': 5819, 'stageId': 14, 'billStageId': 6212, 'billId': 1178, 'date': '2013-07-09T00:00:00'}]",4.0
1178,6213.0,8.0,26.0,Committee stage,CS,Commons,"[{'id': 5820, 'stageId': 8, 'billStageId': 6213, 'billId': 1178, 'date': '2013-07-09T00:00:00'}]",5.0
1178,6214.0,8.0,26.0,Committee stage,CS,Commons,"[{'id': 5821, 'stageId': 8, 'billStageId': 6214, 'billId': 1178, 'date': '2013-07-16T00:00:00'}]",6.0
1178,6244.0,9.0,26.0,Report stage,RS,Commons,"[{'id': 5822, 'stageId': 9, 'billStageId': 6244, 'billId': 1178, 'date': '2013-11-18T00:00:00'}]",7.0
1178,6245.0,10.0,26.0,3rd reading,3R,Commons,"[{'id': 5823, 'stageId': 10, 'billStageId': 6245, 'billId': 1178, 'date': '2013-11-18T00:00:00'}]",8.0
1178,6408.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 6007, 'stageId': 1, 'billStageId': 6408, 'billId': 1178, 'date': '2013-11-19T00:00:00'}]",9.0
1178,6409.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 6008, 'stageId': 2, 'billStageId': 6409, 'billId': 1178, 'date': '2013-12-03T00:00:00'}]",10.0
1178,6554.0,3.0,26.0,Committee stage,CS,Lords,"[{'id': 6111, 'stageId': 3, 'billStageId': 6554, 'billId': 1178, 'date': '2014-02-03T00:00:00'}]",11.0
1178,6592.0,4.0,26.0,Report stage,RS,Lords,"[{'id': 6184, 'stageId': 4, 'billStageId': 6592, 'billId': 1178, 'date': '2014-02-25T00:00:00'}]",12.0
1178,6626.0,5.0,26.0,3rd reading,3R,Lords,"[{'id': 6185, 'stageId': 5, 'billStageId': 6626, 'billId': 1178, 'date': '2014-03-04T00:00:00'}]",13.0
1178,6705.0,14.0,26.0,Programme motion,PM,Commons,"[{'id': 6282, 'stageId': 14, 'billStageId': 6705, 'billId': 1178, 'date': '2014-03-12T00:00:00'}]",14.0
1178,6706.0,12.0,26.0,Consideration of Lords amendments,COLA,Commons,"[{'id': 6283, 'stageId': 12, 'billStageId': 6706, 'billId': 1178, 'date': '2014-03-12T00:00:00'}]",15.0
1178,6722.0,11.0,26.0,Royal Assent,RA,Unassigned,"[{'id': 6281, 'stageId': 11, 'billStageId': 6722, 'billId': 1178, 'date': '2014-03-13T00:00:00'}]",16.0
1179,5948.0,6.0,26.0,1st reading,1R,Commons,"[{'id': 5567, 'stageId': 6, 'billStageId': 5948, 'billId': 1179, 'date': '2013-05-09T00:00:00'}]",1.0
1179,5949.0,7.0,26.0,2nd reading,2R,Commons,"[{'id': 5642, 'stageId': 7, 'billStageId': 5949, 'billId': 1179, 'date': '2013-11-05T00:00:00'}]",2.0
1179,6390.0,14.0,26.0,Programme motion,PM,Commons,"[{'id': 6011, 'stageId': 14, 'billStageId': 6390, 'billId': 1179, 'date': '2013-11-05T00:00:00'}]",3.0
1179,6391.0,36.0,26.0,Ways and Means resolution,WAMR,Commons,"[{'id': 6012, 'stageId': 36, 'billStageId': 6391, 'billId': 1179, 'date': '2013-11-05T00:00:00'}]",4.0
1179,6397.0,14.0,26.0,Programme motion,PM,Commons,"[{'id': 6009, 'stageId': 14, 'billStageId': 6397, 'billId': 1179, 'date': '2013-11-06T00:00:00'}]",5.0
1179,6392.0,8.0,26.0,Committee stage,CS,Commons,"[{'id': 6013, 'stageId': 8, 'billStageId': 6392, 'billId': 1179, 'date': '2013-11-12T00:00:00'}, {'id': 6014, 'stageId': 8, 'billStageId': 6392, 'billId': 1179, 'date': '2013-11-19T00:00:00'}]",6.0
1179,6413.0,9.0,26.0,Report stage,RS,Commons,"[{'id': 6010, 'stageId': 9, 'billStageId': 6413, 'billId': 1179, 'date': '2013-11-26T00:00:00'}]",7.0
1179,6419.0,10.0,26.0,3rd reading,3R,Commons,"[{'id': 6015, 'stageId': 10, 'billStageId': 6419, 'billId': 1179, 'date': '2013-11-26T00:00:00'}]",8.0
1179,6443.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 6016, 'stageId': 1, 'billStageId': 6443, 'billId': 1179, 'date': '2013-11-27T00:00:00'}]",9.0
1179,6444.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 6017, 'stageId': 2, 'billStageId': 6444, 'billId': 1179, 'date': '2013-12-17T00:00:00'}]",10.0
1179,6476.0,3.0,26.0,Committee stage,CS,Lords,"[{'id': 6112, 'stageId': 3, 'billStageId': 6476, 'billId': 1179, 'date': '2014-01-14T00:00:00'}]",11.0
1179,6627.0,4.0,26.0,Report stage,RS,Lords,"[{'id': 6186, 'stageId': 4, 'billStageId': 6627, 'billId': 1179, 'date': '2014-03-04T00:00:00'}]",12.0
1179,6663.0,5.0,26.0,3rd reading,3R,Lords,"[{'id': 6187, 'stageId': 5, 'billStageId': 6663, 'billId': 1179, 'date': '2014-03-18T00:00:00'}]",13.0
1179,6745.0,14.0,26.0,Programme motion,PM,Commons,"[{'id': 6284, 'stageId': 14, 'billStageId': 6745, 'billId': 1179, 'date': '2014-03-26T00:00:00'}]",14.0
1179,6746.0,12.0,26.0,Consideration of Lords amendments,COLA,Commons,"[{'id': 6285, 'stageId': 12, 'billStageId': 6746, 'billId': 1179, 'date': '2014-03-26T00:00:00'}]",15.0
1179,6827.0,11.0,26.0,Royal Assent,RA,Unassigned,"[{'id': 6373, 'stageId': 11, 'billStageId': 6827, 'billId': 1179, 'date': '2014-05-14T00:00:00'}]",16.0
1180,5958.0,6.0,26.0,1st reading,1R,Commons,"[{'id': 5643, 'stageId': 6, 'billStageId': 5958, 'billId': 1180, 'date': '2013-05-13T00:00:00'}]",1.0
1180,5959.0,7.0,26.0,2nd reading,2R,Commons,"[{'id': 5644, 'stageId': 7, 'billStageId': 5959, 'billId': 1180, 'date': '2013-06-26T00:00:00'}]",2.0
1180,6169.0,14.0,26.0,Programme motion,PM,Commons,"[{'id': 5679, 'stageId': 14, 'billStageId': 6169, 'billId': 1180, 'date': '2013-06-26T00:00:00'}]",3.0
1180,6170.0,15.0,26.0,Money resolution,MR,Commons,"[{'id': 5680, 'stageId': 15, 'billStageId': 6170, 'billId': 1180, 'date': '2013-06-26T00:00:00'}]",4.0
1180,6179.0,8.0,26.0,Committee stage,CS,Commons,"[{'id': 5826, 'stageId': 8, 'billStageId': 6179, 'billId': 1180, 'date': '2013-07-09T00:00:00'}, {'id': 5827, 'stageId': 8, 'billStageId': 6179, 'billId': 1180, 'date': '2013-07-11T00:00:00'}, {'id': 5681, 'stageId': 8, 'billStageId': 6179, 'billId': 1180, 'date': '2013-07-16T00:00:00'}, {'id': 5828, 'stageId': 8, 'billStageId': 6179, 'billId': 1180, 'date': '2013-07-18T00:00:00'}]",5.0
1180,6262.0,9.0,26.0,Report stage,RS,Commons,"[{'id': 5824, 'stageId': 9, 'billStageId': 6262, 'billId': 1180, 'date': '2013-10-31T00:00:00'}]",6.0
1180,6263.0,10.0,26.0,3rd reading,3R,Commons,"[{'id': 5825, 'stageId': 10, 'billStageId': 6263, 'billId': 1180, 'date': '2013-10-31T00:00:00'}]",7.0
1180,6380.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 6019, 'stageId': 1, 'billStageId': 6380, 'billId': 1180, 'date': '2013-10-31T00:00:00'}]",8.0
1180,6381.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 6020, 'stageId': 2, 'billStageId': 6381, 'billId': 1180, 'date': '2013-11-19T00:00:00'}]",9.0
1180,6382.0,3.0,26.0,Committee stage,CS,Lords,"[{'id': 6021, 'stageId': 3, 'billStageId': 6382, 'billId': 1180, 'date': '2013-11-19T00:00:00'}]",10.0
1180,6383.0,4.0,26.0,Report stage,RS,Lords,"[{'id': 6022, 'stageId': 4, 'billStageId': 6383, 'billId': 1180, 'date': '2013-11-19T00:00:00'}]",11.0
1180,6384.0,5.0,26.0,3rd reading,3R,Lords,"[{'id': 6023, 'stageId': 5, 'billStageId': 6384, 'billId': 1180, 'date': '2013-11-19T00:00:00'}]",12.0
1180,6426.0,11.0,26.0,Royal Assent,RA,Unassigned,"[{'id': 6018, 'stageId': 11, 'billStageId': 6426, 'billId': 1180, 'date': '2013-11-21T00:00:00'}]",13.0
1181,5963.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5645, 'stageId': 1, 'billStageId': 5963, 'billId': 1181, 'date': '2013-05-13T00:00:00'}]",1.0
1181,6224.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5829, 'stageId': 2, 'billStageId': 6224, 'billId': 1181, 'date': '2013-07-19T00:00:00'}]",2.0
1182,5961.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5646, 'stageId': 1, 'billStageId': 5961, 'billId': 1182, 'date': '2013-05-13T00:00:00'}]",1.0
1182,6315.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5902, 'stageId': 2, 'billStageId': 6315, 'billId': 1182, 'date': '2013-10-25T00:00:00'}]",2.0
1182,6437.0,3.0,26.0,Committee stage,CS,Lords,"[{'id': 6024, 'stageId': 3, 'billStageId': 6437, 'billId': 1182, 'date': '2013-12-06T00:00:00'}]",3.0
1183,5960.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5647, 'stageId': 1, 'billStageId': 5960, 'billId': 1183, 'date': '2013-05-13T00:00:00'}]",1.0
1183,6272.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5903, 'stageId': 2, 'billStageId': 6272, 'billId': 1183, 'date': '2013-10-25T00:00:00'}]",2.0
1184,5962.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5648, 'stageId': 1, 'billStageId': 5962, 'billId': 1184, 'date': '2013-05-13T00:00:00'}]",1.0
1184,13980.0,2.0,26.0,2nd reading,2R,Lords,[],2.0
1185,5964.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5649, 'stageId': 1, 'billStageId': 5964, 'billId': 1185, 'date': '2013-05-13T00:00:00'}]",1.0
1185,6345.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5904, 'stageId': 2, 'billStageId': 6345, 'billId': 1185, 'date': '2013-11-08T00:00:00'}]",2.0
1186,5969.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5650, 'stageId': 1, 'billStageId': 5969, 'billId': 1186, 'date': '2013-05-14T00:00:00'}]",1.0
1186,6346.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5905, 'stageId': 2, 'billStageId': 6346, 'billId': 1186, 'date': '2013-11-08T00:00:00'}]",2.0
1186,6412.0,24.0,26.0,Order of Commitment discharged,OOCD,Lords,"[{'id': 6026, 'stageId': 24, 'billStageId': 6412, 'billId': 1186, 'date': '2013-11-25T00:00:00'}]",3.0
1186,6438.0,5.0,26.0,3rd reading,3R,Lords,"[{'id': 6025, 'stageId': 5, 'billStageId': 6438, 'billId': 1186, 'date': '2013-12-02T00:00:00'}]",4.0
1187,5970.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5651, 'stageId': 1, 'billStageId': 5970, 'billId': 1187, 'date': '2013-05-14T00:00:00'}]",1.0
1187,6370.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5906, 'stageId': 2, 'billStageId': 6370, 'billId': 1187, 'date': '2013-11-08T00:00:00'}]",2.0
1188,5971.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5652, 'stageId': 1, 'billStageId': 5971, 'billId': 1188, 'date': '2013-05-14T00:00:00'}]",1.0
1188,6371.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 5907, 'stageId': 2, 'billStageId': 6371, 'billId': 1188, 'date': '2013-11-08T00:00:00'}]",2.0
1188,6463.0,24.0,26.0,Order of Commitment discharged,OOCD,Lords,"[{'id': 6114, 'stageId': 24, 'billStageId': 6463, 'billId': 1188, 'date': '2013-12-10T00:00:00'}]",3.0
1188,6477.0,5.0,26.0,3rd reading,3R,Lords,"[{'id': 6113, 'stageId': 5, 'billStageId': 6477, 'billId': 1188, 'date': '2013-12-17T00:00:00'}]",4.0
1189,5972.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5653, 'stageId': 1, 'billStageId': 5972, 'billId': 1189, 'date': '2013-05-14T00:00:00'}]",1.0
1189,6434.0,2.0,26.0,2nd reading,2R,Lords,"[{'id': 6027, 'stageId': 2, 'billStageId': 6434, 'billId': 1189, 'date': '2013-12-06T00:00:00'}]",2.0
1190,5973.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5654, 'stageId': 1, 'billStageId': 5973, 'billId': 1190, 'date': '2013-05-14T00:00:00'}]",1.0
1190,13986.0,2.0,26.0,2nd reading,2R,Lords,[],2.0
1191,5980.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5655, 'stageId': 1, 'billStageId': 5980, 'billId': 1191, 'date': '2013-05-15T00:00:00'}]",1.0
1191,13987.0,2.0,26.0,2nd reading,2R,Lords,[],2.0
1192,5981.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5656, 'stageId': 1, 'billStageId': 5981, 'billId': 1192, 'date': '2013-05-15T00:00:00'}]",1.0
1192,13988.0,2.0,26.0,2nd reading,2R,Lords,[],2.0
1193,5982.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5657, 'stageId': 1, 'billStageId': 5982, 'billId': 1193, 'date': '2013-05-15T00:00:00'}]",1.0
1193,13989.0,2.0,26.0,2nd reading,2R,Lords,[],2.0
1194,5983.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5658, 'stageId': 1, 'billStageId': 5983, 'billId': 1194, 'date': '2013-05-15T00:00:00'}]",1.0
1194,13990.0,2.0,26.0,2nd reading,2R,Lords,[],2.0
1195,5984.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5659, 'stageId': 1, 'billStageId': 5984, 'billId': 1195, 'date': '2013-05-15T00:00:00'}]",1.0
1195,13991.0,2.0,26.0,2nd reading,2R,Lords,[],2.0
1196,5985.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5660, 'stageId': 1, 'billStageId': 5985, 'billId': 1196, 'date': '2013-05-16T00:00:00'}]",1.0
1196,13992.0,2.0,26.0,2nd reading,2R,Lords,[],2.0
1197,5986.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5661, 'stageId': 1, 'billStageId': 5986, 'billId': 1197, 'date': '2013-05-16T00:00:00'}]",1.0
1197,13993.0,2.0,26.0,2nd reading,2R,Lords,[],2.0
1198,5988.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5662, 'stageId': 1, 'billStageId': 5988, 'billId': 1198, 'date': '2013-05-20T00:00:00'}]",1.0
1198,13994.0,2.0,26.0,2nd reading,2R,Lords,[],2.0
1201,6007.0,1.0,26.0,1st reading,1R,Lords,"[{'id': 5663, 'stageId': 1, 'billStageId': 6007, 'billId': 1201, 'date': '2013-06-10T00:00:00'}]",1.0
